task,dataset,K,seed,ratio,eta_sel,eta_path_trimmed,viol_sign_pct,LK_eta_sel,LK_eta_path,p
E2,email_eu_core,28,9,0.990279,3,28,0.00,0.284900,0.035106,0.8
E2,email_eu_core,29,9,0.990326,3,28,0.00,0.284851,0.035105,0.8
E2,email_eu_core,30,9,0.991576,3,28,0.00,0.284804,0.035105,0.8
E2,email_eu_core,1,10,1.000000,1,3,0.00,1.000000,0.333333,0.8
E2,email_eu_core,2,10,0.964371,1.20833,12,0.00,0.656361,0.081597,0.8
E2,email_eu_core,3,10,0.958333,1.20833,15,0.00,0.620280,0.065196,0.8
E2,email_eu_core,4,10,0.962264,1.20833,17.5,0.00,0.604343,0.055930,0.8
E2,email_eu_core,5,10,0.958333,1.20833,25,0.00,0.595343,0.039365,0.8
E2,email_eu_core,6,10,0.958949,1.3125,30,0.00,0.557276,0.032874,0.8
E2,email_eu_core,7,10,0.981132,1.3125,30,0.00,0.553648,0.032861,0.8
E2,email_eu_core,8,10,0.984802,1.3125,30,0.00,0.550971,0.032851,0.8
E2,email_eu_core,9,10,0.994074,1.3125,30,0.00,0.548915,0.032844,0.8
E2,email_eu_core,10,10,1.000000,1.3125,30,0.00,0.547286,0.032838,0.8
E2,email_eu_core,11,10,0.998571,1.3125,30,0.00,0.545963,0.032833,0.8
E2,email_eu_core,12,10,0.995781,1.33333,30,0.00,0.539048,0.032829,0.8
E2,email_eu_core,13,10,0.998613,1.33333,30,0.00,0.538145,0.032825,0.8
E2,email_eu_core,14,10,0.995896,1.33333,30,0.00,0.537374,0.032822,0.8
E2,email_eu_core,15,10,0.993252,1.33333,30,0.00,0.536709,0.032820,0.8
E2,email_eu_core,16,10,0.992000,1.33333,30,0.00,0.536128,0.032818,0.8
E2,email_eu_core,17,10,0.985507,2.25,30,0.00,0.362600,0.032816,0.8
E2,email_eu_core,18,10,0.981771,2.25,30,0.00,0.362387,0.032814,0.8
E2,email_eu_core,19,10,0.980645,2.25,30,0.00,0.362197,0.032812,0.8
E2,email_eu_core,20,10,0.982097,2.25,30,0.00,0.362026,0.032811,0.8
E2,email_eu_core,21,10,0.983503,2.25,30,0.00,0.361871,0.032810,0.8
E2,email_eu_core,22,10,0.982368,2.25,30,0.00,0.361731,0.032808,0.8
E2,email_eu_core,23,10,0.981250,2.25,30,0.00,0.361603,0.032807,0.8
E2,email_eu_core,24,10,0.982609,2.25,30,0.00,0.361486,0.032806,0.8
E2,email_eu_core,25,10,0.980247,2.25,30,0.00,0.361378,0.032805,0.8
E2,email_eu_core,26,10,0.981595,2.25,30,0.00,0.361279,0.032805,0.8
E2,email_eu_core,27,10,0.980464,2.25,30,0.00,0.361187,0.032804,0.8
E2,email_eu_core,28,10,0.980559,2.25,30,0.00,0.361101,0.032803,0.8
E2,email_eu_core,29,10,0.981862,2.25,30,0.00,0.361022,0.032802,0.8
E2,email_eu_core,30,10,0.981949,2.25,30,0.00,0.360948,0.032802,0.8
E2,email_eu_core,1,11,1.000000,1,3,0.00,1.000000,0.333333,0.8
E2,email_eu_core,2,11,0.988124,1.06098,12,0.00,0.720439,0.081597,0.8
E2,email_eu_core,3,11,0.997917,1.06098,12,0.00,0.677420,0.081040,0.8
E2,email_eu_core,4,11,0.996226,1.06098,18,0.00,0.658642,0.054409,0.8
E2,email_eu_core,5,11,0.993056,1.06098,24,0.00,0.648094,0.040978,0.8
E2,email_eu_core,6,11,0.983580,1.25926,24,0.00,0.573363,0.040950,0.8
E2,email_eu_core,7,11,0.988994,1.25926,24,0.00,0.569534,0.040930,0.8
E2,email_eu_core,8,11,0.990881,1.25926,24,0.00,0.566711,0.040915,0.8
E2,email_eu_core,9,11,0.997037,1.25926,24,0.00,0.564543,0.040903,0.8
E2,email_eu_core,10,11,1.000000,1.25926,24,0.00,0.562826,0.040894,0.8
E2,email_eu_core,11,11,0.991429,2.16667,24,0.00,0.375935,0.040886,0.8
E2,email_eu_core,12,11,0.991561,2.16667,24,0.00,0.375403,0.040880,0.8
E2,email_eu_core,13,11,0.991678,2.16667,24,0.00,0.374954,0.040875,0.8
E2,email_eu_core,14,11,0.995896,2.16667,24,0.00,0.374571,0.040870,0.8
E2,email_eu_core,15,11,0.994602,2.16667,24,0.00,0.374240,0.040866,0.8
E2,email_eu_core,16,11,0.990667,2.16667,24,0.00,0.373951,0.040863,0.8
E2,email_eu_core,17,11,0.988142,2.16667,24,0.00,0.373696,0.040860,0.8
E2,email_eu_core,18,11,0.984375,2.16667,24,0.00,0.373470,0.040857,0.8
E2,email_eu_core,19,11,0.987097,2.16667,24,0.00,0.373268,0.040854,0.8
E2,email_eu_core,20,11,0.983376,2.5,24,0.00,0.332392,0.040852,0.8
E2,email_eu_core,21,11,0.984772,2.5,24,0.00,0.332261,0.040850,0.8
E2,email_eu_core,22,11,0.983627,2.5,24,0.00,0.332143,0.040848,0.8
E2,email_eu_core,23,11,0.988750,2.5,24,0.00,0.332035,0.040847,0.8
E2,email_eu_core,24,11,0.991304,2.5,24,0.00,0.331936,0.040845,0.8
E2,email_eu_core,25,11,0.990123,2.5,24,0.00,0.331845,0.040844,0.8
E2,email_eu_core,26,11,0.988957,2.5,24,0.00,0.331761,0.040843,0.8
E2,email_eu_core,27,11,0.990232,2.5,24,0.00,0.331683,0.040841,0.8
E2,email_eu_core,28,11,0.987849,3,24,0.00,0.284900,0.040840,0.8
E2,email_eu_core,29,11,0.989117,3,24,0.00,0.284851,0.040839,0.8
E2,email_eu_core,30,11,0.987966,3,24,0.00,0.284804,0.040838,0.8
E2,email_eu_core,1,12,1.000000,1,3,0.00,1.000000,0.333333,0.8
E2,email_eu_core,2,12,1.000000,1,18,0.00,0.750000,0.054784,0.8
E2,email_eu_core,3,12,0.997917,1.01724,24,0.00,0.696107,0.041091,0.8
E2,email_eu_core,4,12,0.996226,1.01724,24,0.00,0.676383,0.041020,0.8
E2,email_eu_core,5,12,0.993056,1.01724,24,0.00,0.665319,0.040978,0.8
E2,email_eu_core,6,12,0.995074,1.01724,24,0.00,0.658233,0.040950,0.8
E2,email_eu_core,7,12,0.995283,1.01724,24,0.00,0.653305,0.040930,0.8
E2,email_eu_core,8,12,0.993921,1.04762,24,0.00,0.638130,0.040915,0.8
E2,email_eu_core,9,12,0.995556,1.05556,24,0.00,0.632500,0.040903,0.8
E2,email_eu_core,10,12,0.991279,1.6,24,0.00,0.475540,0.040894,0.8
E2,email_eu_core,11,12,0.991429,1.6,24,0.00,0.474528,0.040886,0.8
E2,email_eu_core,12,12,0.988748,1.66667,24,0.00,0.459640,0.040880,0.8
E2,email_eu_core,13,12,0.995839,1.66667,30,0.00,0.458974,0.032825,0.8
E2,email_eu_core,14,12,0.991792,1.66667,30,0.00,0.458405,0.032822,0.8
E2,email_eu_core,15,12,0.991903,1.66667,30,0.00,0.457914,0.032820,0.8
E2,email_eu_core,16,12,0.993333,1.66667,30,0.00,0.457485,0.032818,0.8
E2,email_eu_core,17,12,0.989460,1.66667,30,0.00,0.457108,0.032816,0.8
E2,email_eu_core,18,12,0.985677,1.66667,30,0.00,0.456773,0.032814,0.8
E2,email_eu_core,19,12,0.987097,1.66667,30,0.00,0.456474,0.032812,0.8
E2,email_eu_core,20,12,0.989770,1.66667,30,0.00,0.456206,0.032811,0.8
E2,email_eu_core,21,12,0.987310,2,30,0.00,0.397127,0.032810,0.8
E2,email_eu_core,22,12,0.987406,2,30,0.00,0.396959,0.032808,0.8
E2,email_eu_core,23,12,0.986250,2,30,0.00,0.396805,0.032807,0.8
E2,email_eu_core,24,12,0.987578,2,30,0.00,0.396664,0.032806,0.8
E2,email_eu_core,25,12,0.986420,2,30,0.00,0.396535,0.032805,0.8
E2,email_eu_core,26,12,0.988957,2,30,0.00,0.396416,0.032805,0.8
E2,email_eu_core,27,12,0.989011,2,30,0.00,0.396306,0.032804,0.8
E2,email_eu_core,28,12,0.990279,2,30,0.00,0.396204,0.032803,0.8
E2,email_eu_core,29,12,0.990326,2,30,0.00,0.396108,0.032802,0.8
E2,email_eu_core,30,12,0.989170,2,30,0.00,0.396020,0.032802,0.8
E2,email_eu_core,1,13,1.000000,1,2,0.00,1.000000,0.500000,0.8
E2,email_eu_core,2,13,1.000000,1,10,0.00,0.750000,0.097500,0.8
E2,email_eu_core,3,13,0.995833,1.03509,10,0.00,0.688381,0.096704,0.8
E2,email_eu_core,4,13,0.996226,1.04,15,0.00,0.667053,0.065018,0.8
E2,email_eu_core,5,13,0.993056,1.04,20,0.00,0.656260,0.049010,0.8
E2,email_eu_core,6,13,0.993432,1.04,20,0.00,0.649345,0.048970,0.8
E2,email_eu_core,7,13,0.993711,1.04,24,0.00,0.644534,0.040930,0.8
E2,email_eu_core,8,13,0.990881,1.1,24,0.00,0.619026,0.040915,0.8
E2,email_eu_core,9,13,0.988148,1.4,24,0.00,0.524898,0.040903,0.8
E2,email_eu_core,10,13,0.994186,1.4,24,0.00,0.523401,0.040894,0.8
E2,email_eu_core,11,13,0.994286,1.4,24,0.00,0.522185,0.040886,0.8
E2,email_eu_core,12,13,0.992968,1.4,24,0.00,0.521178,0.040880,0.8
E2,email_eu_core,13,13,0.986130,2.4,24,0.00,0.345242,0.040875,0.8
E2,email_eu_core,14,13,0.987688,2.4,24,0.00,0.344917,0.040870,0.8
E2,email_eu_core,15,13,0.983806,2.4,24,0.00,0.344635,0.040866,0.8
E2,email_eu_core,16,13,0.982667,2.4,24,0.00,0.344389,0.040863,0.8
E2,email_eu_core,17,13,0.978920,2.4,24,0.00,0.344173,0.040860,0.8
E2,email_eu_core,18,13,0.979167,2.4,24,0.00,0.343981,0.040857,0.8
E2,email_eu_core,19,13,0.980645,2.4,24,0.00,0.343809,0.040854,0.8
E2,email_eu_core,20,13,0.980818,2.4,24,0.00,0.343655,0.040852,0.8
E2,email_eu_core,21,13,0.980964,2.4,24,0.00,0.343515,0.040850,0.8
E2,email_eu_core,22,13,0.982368,2.4,24,0.00,0.343389,0.040848,0.8
E2,email_eu_core,23,13,0.985000,2.4,24,0.00,0.343273,0.040847,0.8
E2,email_eu_core,24,13,0.983851,2.4,24,0.00,0.343167,0.040845,0.8
E2,email_eu_core,25,13,0.982716,2.4,24,0.00,0.343070,0.040844,0.8
E2,email_eu_core,26,13,0.981595,2.4,24,0.00,0.342980,0.040843,0.8
E2,email_eu_core,27,13,0.982906,2.4,24,0.00,0.342897,0.040841,0.8
E2,email_eu_core,28,13,0.982989,2.4,24,0.00,0.342820,0.040840,0.8
E2,email_eu_core,29,13,0.981862,2.4,24,0.00,0.342749,0.040839,0.8
E2,email_eu_core,30,13,0.983153,2.4,24,0.00,0.342682,0.040838,0.8
E2,email_eu_core,1,14,1.000000,1,3,0.00,1.000000,0.333333,0.8
E2,email_eu_core,2,14,1.000000,1,21,0.00,0.750000,0.047052,0.8
E2,email_eu_core,3,14,0.997917,1.01724,21,0.00,0.696107,0.046867,0.8
E2,email_eu_core,4,14,0.992453,1.04255,35,0.00,0.666020,0.028267,0.8
E2,email_eu_core,5,14,0.993056,1.04255,35,0.00,0.655257,0.028247,0.8
E2,email_eu_core,6,14,0.986864,1.17241,35,0.00,0.601483,0.028233,0.8
E2,email_eu_core,7,14,0.981132,1.3913,35,0.00,0.531579,0.028224,0.8
E2,email_eu_core,8,14,0.995441,1.3913,35,0.00,0.529101,0.028217,0.8
E2,email_eu_core,9,14,0.991111,1.3913,35,0.00,0.527197,0.028211,0.8
E2,email_eu_core,10,14,0.994186,1.3913,35,0.00,0.525687,0.028207,0.8
E2,email_eu_core,11,14,1.000000,1.3913,35,0.00,0.524462,0.028203,0.8
E2,email_eu_core,12,14,1.002813,1.3913,35,0.00,0.523446,0.028200,0.8
E2,email_eu_core,13,14,1.002774,1.3913,35,0.00,0.522592,0.028198,0.8
E2,email_eu_core,14,14,1.000000,1.3913,35,0.00,0.521862,0.028195,0.8
E2,email_eu_core,15,14,1.000000,1.3913,35,0.00,0.521233,0.028194,0.8
E2,email_eu_core,16,14,0.997333,1.3913,35,0.00,0.520684,0.028192,0.8
E2,email_eu_core,17,14,0.997365,1.3913,35,0.00,0.520200,0.028190,0.8
E2,email_eu_core,18,14,0.993490,1.3913,35,0.00,0.519772,0.028189,0.8
E2,email_eu_core,19,14,0.989677,2,35,0.00,0.397518,0.028188,0.8
E2,email_eu_core,20,14,0.987212,2,35,0.00,0.397312,0.028187,0.8
E2,email_eu_core,21,14,0.988579,2,35,0.00,0.397127,0.028186,0.8
E2,email_eu_core,22,14,0.986146,2,35,0.00,0.396959,0.028185,0.8
E2,email_eu_core,23,14,0.981250,4,35,0.00,0.222264,0.028184,0.8
E2,email_eu_core,24,14,0.983851,4,35,0.00,0.222220,0.028184,0.8
E2,email_eu_core,25,14,0.986420,4,35,0.00,0.222179,0.028183,0.8
E2,email_eu_core,26,14,0.984049,4,35,0.00,0.222141,0.028182,0.8
E2,email_eu_core,27,14,0.984127,4,35,0.00,0.222106,0.028182,0.8
E2,email_eu_core,28,14,0.986634,4,35,0.00,0.222073,0.028181,0.8
E2,email_eu_core,29,14,0.987908,4,35,0.00,0.222043,0.028181,0.8
E2,email_eu_core,30,14,0.989170,4,35,0.00,0.222015,0.028180,0.8
E2,email_eu_core,1,15,1.000000,1,3,0.00,1.000000,0.333333,0.8
E2,email_eu_core,2,15,0.964371,1.20833,9,0.00,0.656361,0.108025,0.8
E2,email_eu_core,3,15,0.968750,1.20833,9,0.00,0.620280,0.107047,0.8
E2,email_eu_core,4,15,0.971698,1.20833,9,0.00,0.604343,0.106567,0.8
E2,email_eu_core,5,15,0.970486,1.20833,12,0.00,0.595343,0.080601,0.8
E2,email_eu_core,6,15,0.975369,1.20833,20,0.00,0.589558,0.048970,0.8
E2,email_eu_core,7,15,0.979560,1.20833,25,0.00,0.585524,0.039321,0.8
E2,email_eu_core,8,15,0.989362,1.20833,30,0.00,0.582552,0.032851,0.8
E2,email_eu_core,9,15,0.983704,1.53846,30,0.00,0.490674,0.032844,0.8
E2,email_eu_core,10,15,0.989826,1.53846,30,0.00,0.489358,0.032838,0.8
E2,email_eu_core,11,15,0.994286,1.53846,30,0.00,0.488290,0.032833,0.8
E2,email_eu_core,12,15,0.997187,1.53846,30,0.00,0.487404,0.032829,0.8
E2,email_eu_core,13,15,0.998613,1.53846,30,0.00,0.486658,0.032825,0.8
E2,email_eu_core,14,15,0.994528,1.53846,30,0.00,0.486021,0.032822,0.8
E2,email_eu_core,15,15,0.993252,1.53846,30,0.00,0.485471,0.032820,0.8
E2,email_eu_core,16,15,0.990667,1.53846,30,0.00,0.484992,0.032818,0.8
E2,email_eu_core,17,15,0.988142,1.53846,30,0.00,0.484569,0.032816,0.8
E2,email_eu_core,18,15,0.983073,1.8,30,0.00,0.431247,0.032814,0.8
E2,email_eu_core,19,15,0.983226,1.8,30,0.00,0.430980,0.032812,0.8
E2,email_eu_core,20,15,0.979540,2.25,30,0.00,0.362026,0.032811,0.8
E2,email_eu_core,21,15,0.983503,2.25,30,0.00,0.361871,0.032810,0.8
E2,email_eu_core,22,15,0.986146,2.25,30,0.00,0.361731,0.032808,0.8
E2,email_eu_core,23,15,0.986250,2.25,30,0.00,0.361603,0.032807,0.8
E2,email_eu_core,24,15,0.987578,2.25,30,0.00,0.361486,0.032806,0.8
E2,email_eu_core,25,15,0.987654,2.25,30,0.00,0.361378,0.032805,0.8
E2,email_eu_core,26,15,0.986503,2.25,30,0.00,0.361279,0.032805,0.8
E2,email_eu_core,27,15,0.986569,2.25,30,0.00,0.361187,0.032804,0.8
E2,email_eu_core,28,15,0.987849,2.25,30,0.00,0.361101,0.032803,0.8
E2,email_eu_core,29,15,0.989117,2.25,30,0.00,0.361022,0.032802,0.8
E2,email_eu_core,30,15,0.987966,2.25,30,0.00,0.360948,0.032802,0.8
E2,email_eu_core,1,16,1.000000,1,3,0.00,1.000000,0.333333,0.8
E2,email_eu_core,2,16,0.988124,1.06098,12,0.00,0.720439,0.081597,0.8
E2,email_eu_core,3,16,0.997917,1.06098,12,0.00,0.677420,0.081040,0.8
E2,email_eu_core,4,16,0.992453,1.06098,14,0.00,0.658642,0.069538,0.8
E2,email_eu_core,5,16,0.993056,1.06098,16,0.00,0.648094,0.060957,0.8
E2,email_eu_core,6,16,0.993432,1.06098,20,0.00,0.641332,0.048970,0.8
E2,email_eu_core,7,16,0.993711,1.06098,20,0.00,0.636626,0.048941,0.8
E2,email_eu_core,8,16,0.990881,1.1,20,0.00,0.619026,0.048920,0.8
E2,email_eu_core,9,16,0.997037,1.1,20,0.00,0.616475,0.048903,0.8
E2,email_eu_core,10,16,1.001453,1.1,32,0.00,0.614457,0.030814,0.8
E2,email_eu_core,11,16,1.000000,1.18182,32,0.00,0.585412,0.030810,0.8
E2,email_eu_core,12,16,0.997187,1.33333,32,0.00,0.539048,0.030806,0.8
E2,email_eu_core,13,16,0.998613,1.33333,32,0.00,0.538145,0.030803,0.8
E2,email_eu_core,14,16,0.995896,1.33333,32,0.00,0.537374,0.030801,0.8
E2,email_eu_core,15,16,0.995951,1.33333,32,0.00,0.536709,0.030798,0.8
E2,email_eu_core,16,16,0.994667,1.33333,32,0.00,0.536128,0.030796,0.8
E2,email_eu_core,17,16,0.990777,1.5,32,0.00,0.493429,0.030795,0.8
E2,email_eu_core,18,16,0.986979,1.5,32,0.00,0.493041,0.030793,0.8
E2,email_eu_core,19,16,0.987097,1.5,32,0.00,0.492695,0.030792,0.8
E2,email_eu_core,20,16,0.987212,1.5,32,0.00,0.492385,0.030790,0.8
E2,email_eu_core,21,16,0.988579,1.5,32,0.00,0.492104,0.030789,0.8
E2,email_eu_core,22,16,0.984887,2.66667,32,0.00,0.314929,0.030788,0.8
E2,email_eu_core,23,16,0.987500,2.66667,32,0.00,0.314832,0.030787,0.8
E2,email_eu_core,24,16,0.990062,2.66667,32,0.00,0.314742,0.030787,0.8
E2,email_eu_core,25,16,0.991358,2.66667,32,0.00,0.314661,0.030786,0.8
E2,email_eu_core,26,16,0.990184,2.66667,32,0.00,0.314585,0.030785,0.8
E2,email_eu_core,27,16,0.990232,2.66667,32,0.00,0.314515,0.030784,0.8
E2,email_eu_core,28,16,0.991495,2.66667,32,0.00,0.314450,0.030784,0.8
E2,email_eu_core,29,16,0.991536,2.66667,32,0.00,0.314390,0.030783,0.8
E2,email_eu_core,30,16,0.992780,2.66667,32,0.00,0.314333,0.030783,0.8
E2,email_eu_core,1,17,1.000000,1,3,0.00,1.000000,0.333333,0.8
E2,email_eu_core,2,17,0.988124,1.06098,9,0.00,0.720439,0.108025,0.8
E2,email_eu_core,3,17,0.997917,1.06098,9,0.00,0.677420,0.107047,0.8
E2,email_eu_core,4,17,0.996226,1.06098,12,0.00,0.658642,0.080765,0.8
E2,email_eu_core,5,17,0.993056,1.06098,16,0.00,0.648094,0.060957,0.8
E2,email_eu_core,6,17,0.986864,1.17241,16,0.00,0.601483,0.060895,0.8
E2,email_eu_core,7,17,0.995283,1.17241,16,0.00,0.597297,0.060851,0.8
E2,email_eu_core,8,17,0.995441,1.17241,16,0.00,0.594212,0.060817,0.8
E2,email_eu_core,9,17,0.997037,1.17241,16,0.00,0.591845,0.060792,0.8
E2,email_eu_core,10,17,1.000000,1.17241,16,0.00,0.589971,0.060771,0.8
E2,email_eu_core,11,17,0.998571,1.18182,16,0.00,0.585412,0.060754,0.8
E2,email_eu_core,12,17,0.992968,1.71429,16,0.00,0.450083,0.060740,0.8
E2,email_eu_core,13,17,0.994452,1.71429,20,0.00,0.449444,0.048862,0.8
E2,email_eu_core,14,17,0.991792,1.71429,20,0.00,0.448898,0.048856,0.8
E2,email_eu_core,15,17,0.991903,1.71429,20,0.00,0.448426,0.048850,0.8
E2,email_eu_core,16,17,0.992000,1.71429,20,0.00,0.448014,0.048845,0.8
E2,email_eu_core,17,17,0.988142,1.71429,20,0.00,0.447652,0.048841,0.8
E2,email_eu_core,18,17,0.985677,1.71429,20,0.00,0.447330,0.048837,0.8
E2,email_eu_core,19,17,0.987097,1.71429,20,0.00,0.447043,0.048833,0.8
E2,email_eu_core,20,17,0.984655,1.71429,20,0.00,0.446785,0.048830,0.8
E2,email_eu_core,21,17,0.986041,1.71429,20,0.00,0.446553,0.048827,0.8
E2,email_eu_core,22,17,0.988665,1.71429,20,0.00,0.446341,0.048825,0.8
E2,email_eu_core,23,17,0.987500,1.71429,20,0.00,0.446148,0.048822,0.8
E2,email_eu_core,24,17,0.986335,2,20,0.00,0.396664,0.048820,0.8
E2,email_eu_core,25,17,0.988889,2,20,0.00,0.396535,0.048818,0.8
E2,email_eu_core,26,17,0.992638,2,20,0.00,0.396416,0.048816,0.8
E2,email_eu_core,27,17,0.992674,2,20,0.00,0.396306,0.048815,0.8
E2,email_eu_core,28,17,0.992710,2,20,0.00,0.396204,0.048813,0.8
E2,email_eu_core,29,17,0.993954,2,20,0.00,0.396108,0.048812,0.8
E2,email_eu_core,30,17,0.993983,2,20,0.00,0.396020,0.048810,0.8
E2,email_eu_core,1,18,1.000000,1,3,0.00,1.000000,0.333333,0.8
E2,email_eu_core,2,18,1.000000,1,12,0.00,0.750000,0.081597,0.8
E2,email_eu_core,3,18,0.995833,1.03509,12,0.00,0.688381,0.081040,0.8
E2,email_eu_core,4,18,0.992453,1.08333,12,0.00,0.649872,0.080765,0.8
E2,email_eu_core,5,18,1.000000,1.08333,20,0.00,0.639577,0.049010,0.8
E2,email_eu_core,6,18,0.986864,1.32,20,0.00,0.555076,0.048970,0.8
E2,email_eu_core,7,18,0.995283,1.32,20,0.00,0.551475,0.048941,0.8
E2,email_eu_core,8,18,0.995441,1.32,20,0.00,0.548818,0.048920,0.8
E2,email_eu_core,9,18,0.995556,1.32,20,0.00,0.546777,0.048903,0.8
E2,email_eu_core,10,18,1.001453,1.32,20,0.00,0.545160,0.048890,0.8
E2,email_eu_core,11,18,1.000000,1.32,20,0.00,0.543847,0.048879,0.8
E2,email_eu_core,12,18,0.997187,1.33333,20,0.00,0.539048,0.048870,0.8
E2,email_eu_core,13,18,0.998613,1.33333,20,0.00,0.538145,0.048862,0.8
E2,email_eu_core,14,18,0.995896,1.33333,20,0.00,0.537374,0.048856,0.8
E2,email_eu_core,15,18,0.994602,1.33333,20,0.00,0.536709,0.048850,0.8
E2,email_eu_core,16,18,0.994667,1.33333,20,0.00,0.536128,0.048845,0.8
E2,email_eu_core,17,18,0.992095,1.33333,20,0.00,0.535618,0.048841,0.8
E2,email_eu_core,18,18,0.986979,1.6,20,0.00,0.470652,0.048837,0.8
E2,email_eu_core,19,18,0.985806,1.6,20,0.00,0.470335,0.048833,0.8
E2,email_eu_core,20,18,0.984655,1.6,20,0.00,0.470051,0.048830,0.8
E2,email_eu_core,21,18,0.986041,1.6,20,0.00,0.469794,0.048827,0.8
E2,email_eu_core,22,18,0.986146,1.6,20,0.00,0.469561,0.048825,0.8
E2,email_eu_core,23,18,0.982500,2.33333,20,0.00,0.351190,0.048822,0.8
E2,email_eu_core,24,18,0.982609,2.33333,20,0.00,0.351079,0.048820,0.8
E2,email_eu_core,25,18,0.982716,2.33333,20,0.00,0.350977,0.048818,0.8
E2,email_eu_core,26,18,0.982822,2.33333,20,0.00,0.350883,0.048816,0.8
E2,email_eu_core,27,18,0.986569,2.33333,20,0.00,0.350797,0.048815,0.8
E2,email_eu_core,28,18,0.986634,2.33333,20,0.00,0.350716,0.048813,0.8
E2,email_eu_core,29,18,0.985490,2.33333,20,0.00,0.350641,0.048812,0.8
E2,email_eu_core,30,18,0.984356,2.33333,20,0.00,0.350571,0.048810,0.8
E2,email_eu_core,1,19,1.000000,1,3,0.00,1.000000,0.333333,0.8
E2,email_eu_core,2,19,1.000000,1,15,0.00,0.750000,0.065556,0.8
E2,email_eu_core,3,19,0.997917,1.01724,15,0.00,0.696107,0.065196,0.8
E2,email_eu_core,4,19,0.977358,1.25641,17.5,0.00,0.588306,0.055930,0.8
E2,email_eu_core,5,19,0.972222,1.25641,25,0.00,0.579752,0.039365,0.8
E2,email_eu_core,6,19,0.983580,1.25641,25,0.00,0.574248,0.039339,0.8
E2,email_eu_core,7,19,0.985849,1.25641,25,0.00,0.570408,0.039321,0.8
E2,email_eu_core,8,19,0.986322,1.25641,35,0.00,0.567577,0.028217,0.8
E2,email_eu_core,9,19,0.983704,1.46667,35,0.00,0.507878,0.028211,0.8
E2,email_eu_core,10,19,0.994186,1.46667,35,0.00,0.506472,0.028207,0.8
E2,email_eu_core,11,19,0.988571,1.625,35,0.00,0.469146,0.028203,0.8
E2,email_eu_core,12,19,0.984529,1.625,35,0.00,0.468326,0.028200,0.8
E2,email_eu_core,13,19,0.987517,1.625,35,0.00,0.467635,0.028198,0.8
E2,email_eu_core,14,19,0.989056,1.625,35,0.00,0.467046,0.028195,0.8
E2,email_eu_core,15,19,0.987854,1.625,35,0.00,0.466536,0.028194,0.8
E2,email_eu_core,16,19,0.990667,1.625,35,0.00,0.466092,0.028192,0.8
E2,email_eu_core,17,19,0.989460,1.625,35,0.00,0.465701,0.028190,0.8
E2,email_eu_core,18,19,0.986979,1.625,35,0.00,0.465354,0.028189,0.8
E2,email_eu_core,19,19,0.984516,1.8,35,0.00,0.430980,0.028188,0.8
E2,email_eu_core,20,19,0.984655,1.8,35,0.00,0.430740,0.028187,0.8
E2,email_eu_core,21,19,0.983503,1.8,35,0.00,0.430523,0.028186,0.8
E2,email_eu_core,22,19,0.982368,1.8,35,0.00,0.430326,0.028185,0.8
E2,email_eu_core,23,19,0.980000,2,35,0.00,0.396805,0.028184,0.8
E2,email_eu_core,24,19,0.980124,2,35,0.00,0.396664,0.028184,0.8
E2,email_eu_core,25,19,0.979012,2,35,0.00,0.396535,0.028183,0.8
E2,email_eu_core,26,19,0.979141,2,35,0.00,0.396416,0.028182,0.8
E2,email_eu_core,27,19,0.978022,2.66667,35,0.00,0.314515,0.028182,0.8
E2,email_eu_core,28,19,0.981774,2.66667,35,0.00,0.314450,0.028181,0.8
E2,email_eu_core,29,19,0.986699,2.66667,35,0.00,0.314390,0.028181,0.8
E2,email_eu_core,30,19,0.985560,2.66667,35,0.00,0.314333,0.028180,0.8
E2,facebook_politician,1,0,1.000000,1,1.69591,0.00,1.000000,0.589654,0.3
E2,facebook_politician,2,0,0.994555,1.01339,2.77273,0.00,0.743348,0.328138,0.3
E2,facebook_politician,3,0,0.992198,1.02791,2.77273,0.00,0.691473,0.319036,0.3
E2,facebook_politician,4,0,0.904459,1.94382,13.5372,0.00,0.423440,0.071849,0.3
E2,facebook_politician,5,0,0.930972,1.94382,13.5372,0.00,0.418931,0.071720,0.3
E2,facebook_politician,6,0,0.958704,1.94382,13.5372,0.00,0.416000,0.071634,0.3
E2,facebook_politician,7,0,0.911095,2.39286,62.0455,0.00,0.350080,0.016006,0.3
E2,facebook_politician,8,0,0.923965,2.39286,66.3462,0.00,0.348984,0.014973,0.3
E2,facebook_politician,9,0,0.945006,2.39286,66.3462,0.00,0.348139,0.014972,0.3
E2,facebook_politician,10,0,0.950507,2.39286,66.3462,0.00,0.347467,0.014971,0.3
E2,facebook_politician,11,0,0.904412,22.2,71.7391,0.00,0.044134,0.013851,0.3
E2,facebook_politician,12,0,0.892241,22.2,71.7391,0.00,0.044127,0.013851,0.3
E2,facebook_politician,13,0,0.873575,22.2,71.7391,0.00,0.044120,0.013850,0.3
E2,facebook_politician,14,0,0.868869,22.2,71.7391,0.00,0.044115,0.013850,0.3
E2,facebook_politician,15,0,0.865469,22.2,71.8421,0.00,0.044110,0.013829,0.3
E2,facebook_politician,16,0,0.867390,22.2,71.8421,0.00,0.044106,0.013829,0.3
E2,facebook_politician,17,0,0.892611,22.2,71.8421,0.00,0.044103,0.013829,0.3
E2,facebook_politician,18,0,0.895889,22.2,71.8421,0.00,0.044100,0.013828,0.3
