dataset,method,p,seed,K,f_value
facebook_artist,degree_obs,0.5,17,13,8513
facebook_artist,degree_obs,0.5,17,14,9279
facebook_artist,degree_obs,0.5,17,15,9714
facebook_artist,degree_obs,0.5,17,16,10174
facebook_artist,degree_obs,0.5,17,17,10288
facebook_artist,degree_obs,0.5,17,18,10658
facebook_artist,degree_obs,0.5,17,19,10757
facebook_artist,degree_obs,0.5,17,20,10828
facebook_artist,degree_obs,0.5,17,21,10915
facebook_artist,degree_obs,0.5,17,22,11181
facebook_artist,degree_obs,0.5,17,23,11250
facebook_artist,degree_obs,0.5,17,24,11468
facebook_artist,degree_obs,0.5,17,25,11566
facebook_artist,degree_obs,0.5,17,26,11921
facebook_artist,degree_obs,0.5,17,27,12121
facebook_artist,degree_obs,0.5,17,28,12149
facebook_artist,degree_obs,0.5,17,29,12244
facebook_artist,degree_obs,0.5,17,30,12406
facebook_artist,degree_obs,0.5,18,1,1463
facebook_artist,degree_obs,0.5,18,2,2382
facebook_artist,degree_obs,0.5,18,3,2921
facebook_artist,degree_obs,0.5,18,4,3952
facebook_artist,degree_obs,0.5,18,5,5161
facebook_artist,degree_obs,0.5,18,6,5463
facebook_artist,degree_obs,0.5,18,7,5745
facebook_artist,degree_obs,0.5,18,8,6415
facebook_artist,degree_obs,0.5,18,9,7127
facebook_artist,degree_obs,0.5,18,10,7438
facebook_artist,degree_obs,0.5,18,11,7778
facebook_artist,degree_obs,0.5,18,12,8526
facebook_artist,degree_obs,0.5,18,13,8969
facebook_artist,degree_obs,0.5,18,14,9516
facebook_artist,degree_obs,0.5,18,15,9596
facebook_artist,degree_obs,0.5,18,16,10345
facebook_artist,degree_obs,0.5,18,17,10618
facebook_artist,degree_obs,0.5,18,18,10619
facebook_artist,degree_obs,0.5,18,19,10731
facebook_artist,degree_obs,0.5,18,20,10842
facebook_artist,degree_obs,0.5,18,21,10969
facebook_artist,degree_obs,0.5,18,22,11047
facebook_artist,degree_obs,0.5,18,23,11105
facebook_artist,degree_obs,0.5,18,24,11352
facebook_artist,degree_obs,0.5,18,25,11528
facebook_artist,degree_obs,0.5,18,26,11884
facebook_artist,degree_obs,0.5,18,27,11912
facebook_artist,degree_obs,0.5,18,28,12114
facebook_artist,degree_obs,0.5,18,29,12312
facebook_artist,degree_obs,0.5,18,30,12356
facebook_artist,degree_obs,0.5,19,1,1470
facebook_artist,degree_obs,0.5,19,2,2382
facebook_artist,degree_obs,0.5,19,3,3629
facebook_artist,degree_obs,0.5,19,4,4149
facebook_artist,degree_obs,0.5,19,5,4489
facebook_artist,degree_obs,0.5,19,6,5116
facebook_artist,degree_obs,0.5,19,7,5383
facebook_artist,degree_obs,0.5,19,8,6167
facebook_artist,degree_obs,0.5,19,9,6501
facebook_artist,degree_obs,0.5,19,10,7145
facebook_artist,degree_obs,0.5,19,11,7949
facebook_artist,degree_obs,0.5,19,12,8517
facebook_artist,degree_obs,0.5,19,13,9133
facebook_artist,degree_obs,0.5,19,14,9727
facebook_artist,degree_obs,0.5,19,15,10032
facebook_artist,degree_obs,0.5,19,16,10330
facebook_artist,degree_obs,0.5,19,17,10645
facebook_artist,degree_obs,0.5,19,18,10647
facebook_artist,degree_obs,0.5,19,19,10757
facebook_artist,degree_obs,0.5,19,20,10828
facebook_artist,degree_obs,0.5,19,21,11047
facebook_artist,degree_obs,0.5,19,22,11165
facebook_artist,degree_obs,0.5,19,23,11442
facebook_artist,degree_obs,0.5,19,24,11644
facebook_artist,degree_obs,0.5,19,25,11704
facebook_artist,degree_obs,0.5,19,26,12059
facebook_artist,degree_obs,0.5,19,27,12094
facebook_artist,degree_obs,0.5,19,28,12149
facebook_artist,degree_obs,0.5,19,29,12217
facebook_artist,degree_obs,0.5,19,30,12374
facebook_artist,degree_obs,0.8,0,1,1470
facebook_artist,degree_obs,0.8,0,2,2382
facebook_artist,degree_obs,0.8,0,3,3629
facebook_artist,degree_obs,0.8,0,4,4149
facebook_artist,degree_obs,0.8,0,5,5161
facebook_artist,degree_obs,0.8,0,6,5596
facebook_artist,degree_obs,0.8,0,7,6309
facebook_artist,degree_obs,0.8,0,8,6593
facebook_artist,degree_obs,0.8,0,9,6965
facebook_artist,degree_obs,0.8,0,10,7145
facebook_artist,degree_obs,0.8,0,11,7779
facebook_artist,degree_obs,0.8,0,12,8527
facebook_artist,degree_obs,0.8,0,13,8528
facebook_artist,degree_obs,0.8,0,14,9290
facebook_artist,degree_obs,0.8,0,15,9729
facebook_artist,degree_obs,0.8,0,16,10105
facebook_artist,degree_obs,0.8,0,17,10183
facebook_artist,degree_obs,0.8,0,18,10619
facebook_artist,degree_obs,0.8,0,19,10719
facebook_artist,degree_obs,0.8,0,20,10806
facebook_artist,degree_obs,0.8,0,21,10926
facebook_artist,degree_obs,0.8,0,22,11034
facebook_artist,degree_obs,0.8,0,23,11248
facebook_artist,degree_obs,0.8,0,24,11419
facebook_artist,degree_obs,0.8,0,25,11672
facebook_artist,degree_obs,0.8,0,26,12026
facebook_artist,degree_obs,0.8,0,27,12061
facebook_artist,degree_obs,0.8,0,28,12118
facebook_artist,degree_obs,0.8,0,29,12312
facebook_artist,degree_obs,0.8,0,30,12526
facebook_artist,degree_obs,0.8,1,1,1463
facebook_artist,degree_obs,0.8,1,2,2382
facebook_artist,degree_obs,0.8,1,3,3629
facebook_artist,degree_obs,0.8,1,4,4149
facebook_artist,degree_obs,0.8,1,5,5161
facebook_artist,degree_obs,0.8,1,6,5596
facebook_artist,degree_obs,0.8,1,7,5905
facebook_artist,degree_obs,0.8,1,8,6318
facebook_artist,degree_obs,0.8,1,9,6501
facebook_artist,degree_obs,0.8,1,10,7145
facebook_artist,degree_obs,0.8,1,11,7778
facebook_artist,degree_obs,0.8,1,12,7780
facebook_artist,degree_obs,0.8,1,13,8528
facebook_artist,degree_obs,0.8,1,14,8650
facebook_artist,degree_obs,0.8,1,15,9410
facebook_artist,degree_obs,0.8,1,16,9832
facebook_artist,degree_obs,0.8,1,17,10288
facebook_artist,degree_obs,0.8,1,18,10363
facebook_artist,degree_obs,0.8,1,19,10731
facebook_artist,degree_obs,0.8,1,20,10951
facebook_artist,degree_obs,0.8,1,21,11047
facebook_artist,degree_obs,0.8,1,22,11134
facebook_artist,degree_obs,0.8,1,23,11248
facebook_artist,degree_obs,0.8,1,24,11319
facebook_artist,degree_obs,0.8,1,25,11490
facebook_artist,degree_obs,0.8,1,26,11844
facebook_artist,degree_obs,0.8,1,27,12090
facebook_artist,degree_obs,0.8,1,28,12284
facebook_artist,degree_obs,0.8,1,29,12312
facebook_artist,degree_obs,0.8,1,30,12526
facebook_artist,degree_obs,0.8,2,1,1470
facebook_artist,degree_obs,0.8,2,2,2382
facebook_artist,degree_obs,0.8,2,3,3629
facebook_artist,degree_obs,0.8,2,4,4653
facebook_artist,degree_obs,0.8,2,5,5161
facebook_artist,degree_obs,0.8,2,6,5463
facebook_artist,degree_obs,0.8,2,7,5857
facebook_artist,degree_obs,0.8,2,8,6109
facebook_artist,degree_obs,0.8,2,9,6501
facebook_artist,degree_obs,0.8,2,10,7145
facebook_artist,degree_obs,0.8,2,11,7903
facebook_artist,degree_obs,0.8,2,12,8693
facebook_artist,degree_obs,0.8,2,13,9289
facebook_artist,degree_obs,0.8,2,14,9290
facebook_artist,degree_obs,0.8,2,15,9714
facebook_artist,degree_obs,0.8,2,16,10105
facebook_artist,degree_obs,0.8,2,17,10183
facebook_artist,degree_obs,0.8,2,18,10619
facebook_artist,degree_obs,0.8,2,19,10731
facebook_artist,degree_obs,0.8,2,20,10828
facebook_artist,degree_obs,0.8,2,21,11047
facebook_artist,degree_obs,0.8,2,22,11134
facebook_artist,degree_obs,0.8,2,23,11248
facebook_artist,degree_obs,0.8,2,24,11502
facebook_artist,degree_obs,0.8,2,25,11857
facebook_artist,degree_obs,0.8,2,26,12059
facebook_artist,degree_obs,0.8,2,27,12222
facebook_artist,degree_obs,0.8,2,28,12257
facebook_artist,degree_obs,0.8,2,29,12312
facebook_artist,degree_obs,0.8,2,30,12526
facebook_artist,degree_obs,0.8,3,1,1470
facebook_artist,degree_obs,0.8,3,2,2382
facebook_artist,degree_obs,0.8,3,3,3629
facebook_artist,degree_obs,0.8,3,4,4149
facebook_artist,degree_obs,0.8,3,5,5161
facebook_artist,degree_obs,0.8,3,6,5514
facebook_artist,degree_obs,0.8,3,7,5745
facebook_artist,degree_obs,0.8,3,8,6167
facebook_artist,degree_obs,0.8,3,9,6501
facebook_artist,degree_obs,0.8,3,10,7145
facebook_artist,degree_obs,0.8,3,11,7779
facebook_artist,degree_obs,0.8,3,12,8527
facebook_artist,degree_obs,0.8,3,13,9289
facebook_artist,degree_obs,0.8,3,14,9290
facebook_artist,degree_obs,0.8,3,15,9868
facebook_artist,degree_obs,0.8,3,16,9982
facebook_artist,degree_obs,0.8,3,17,10384
facebook_artist,degree_obs,0.8,3,18,10658
facebook_artist,degree_obs,0.8,3,19,10757
facebook_artist,degree_obs,0.8,3,20,10828
facebook_artist,degree_obs,0.8,3,21,10915
facebook_artist,degree_obs,0.8,3,22,11134
facebook_artist,degree_obs,0.8,3,23,11248
facebook_artist,degree_obs,0.8,3,24,11453
facebook_artist,degree_obs,0.8,3,25,11704
facebook_artist,degree_obs,0.8,3,26,11868
facebook_artist,degree_obs,0.8,3,27,11930
facebook_artist,degree_obs,0.8,3,28,12284
facebook_artist,degree_obs,0.8,3,29,12312
facebook_artist,degree_obs,0.8,3,30,12526
facebook_artist,degree_obs,0.8,4,1,1463
facebook_artist,degree_obs,0.8,4,2,2382
facebook_artist,degree_obs,0.8,4,3,3629
facebook_artist,degree_obs,0.8,4,4,4149
facebook_artist,degree_obs,0.8,4,5,5161
facebook_artist,degree_obs,0.8,4,6,5596
facebook_artist,degree_obs,0.8,4,7,5857
facebook_artist,degree_obs,0.8,4,8,6286
facebook_artist,degree_obs,0.8,4,9,6950
facebook_artist,degree_obs,0.8,4,10,7145
facebook_artist,degree_obs,0.8,4,11,7903
facebook_artist,degree_obs,0.8,4,12,8526
facebook_artist,degree_obs,0.8,4,13,8528
facebook_artist,degree_obs,0.8,4,14,9290
facebook_artist,degree_obs,0.8,4,15,9729
facebook_artist,degree_obs,0.8,4,16,10105
facebook_artist,degree_obs,0.8,4,17,10222
facebook_artist,degree_obs,0.8,4,18,10658
facebook_artist,degree_obs,0.8,4,19,10757
facebook_artist,degree_obs,0.8,4,20,10828
facebook_artist,degree_obs,0.8,4,21,11047
facebook_artist,degree_obs,0.8,4,22,11134
facebook_artist,degree_obs,0.8,4,23,11490
facebook_artist,degree_obs,0.8,4,24,11697
facebook_artist,degree_obs,0.8,4,25,11959
facebook_artist,degree_obs,0.8,4,26,12025
facebook_artist,degree_obs,0.8,4,27,12121
facebook_artist,degree_obs,0.8,4,28,12284
facebook_artist,degree_obs,0.8,4,29,12312
facebook_artist,degree_obs,0.8,4,30,12526
facebook_artist,degree_obs,0.8,5,1,1470
facebook_artist,degree_obs,0.8,5,2,2382
facebook_artist,degree_obs,0.8,5,3,3629
facebook_artist,degree_obs,0.8,5,4,4149
facebook_artist,degree_obs,0.8,5,5,5161
facebook_artist,degree_obs,0.8,5,6,5596
facebook_artist,degree_obs,0.8,5,7,5857
facebook_artist,degree_obs,0.8,5,8,6109
facebook_artist,degree_obs,0.8,5,9,6793
facebook_artist,degree_obs,0.8,5,10,7145
facebook_artist,degree_obs,0.8,5,11,7903
facebook_artist,degree_obs,0.8,5,12,8526
facebook_artist,degree_obs,0.8,5,13,8955
facebook_artist,degree_obs,0.8,5,14,8957
facebook_artist,degree_obs,0.8,5,15,9714
facebook_artist,degree_obs,0.8,5,16,10174
facebook_artist,degree_obs,0.8,5,17,10250
facebook_artist,degree_obs,0.8,5,18,10619
facebook_artist,degree_obs,0.8,5,19,10731
facebook_artist,degree_obs,0.8,5,20,10828
facebook_artist,degree_obs,0.8,5,21,10915
facebook_artist,degree_obs,0.8,5,22,11034
facebook_artist,degree_obs,0.8,5,23,11288
facebook_artist,degree_obs,0.8,5,24,11502
facebook_artist,degree_obs,0.8,5,25,11857
facebook_artist,degree_obs,0.8,5,26,11921
facebook_artist,degree_obs,0.8,5,27,12090
facebook_artist,degree_obs,0.8,5,28,12118
facebook_artist,degree_obs,0.8,5,29,12354
facebook_artist,degree_obs,0.8,5,30,12526
facebook_artist,degree_obs,0.8,6,1,1470
facebook_artist,degree_obs,0.8,6,2,2382
facebook_artist,degree_obs,0.8,6,3,3629
facebook_artist,degree_obs,0.8,6,4,4149
facebook_artist,degree_obs,0.8,6,5,5161
facebook_artist,degree_obs,0.8,6,6,5663
facebook_artist,degree_obs,0.8,6,7,6052
facebook_artist,degree_obs,0.8,6,8,6318
facebook_artist,degree_obs,0.8,6,9,6965
facebook_artist,degree_obs,0.8,6,10,7145
facebook_artist,degree_obs,0.8,6,11,7903
facebook_artist,degree_obs,0.8,6,12,8527
facebook_artist,degree_obs,0.8,6,13,8528
facebook_artist,degree_obs,0.8,6,14,9290
facebook_artist,degree_obs,0.8,6,15,9641
facebook_artist,degree_obs,0.8,6,16,10021
facebook_artist,degree_obs,0.8,6,17,10397
facebook_artist,degree_obs,0.8,6,18,10647
facebook_artist,degree_obs,0.8,6,19,10719
facebook_artist,degree_obs,0.8,6,20,10828
facebook_artist,degree_obs,0.8,6,21,10915
facebook_artist,degree_obs,0.8,6,22,11034
facebook_artist,degree_obs,0.8,6,23,11248
facebook_artist,degree_obs,0.8,6,24,11453
facebook_artist,degree_obs,0.8,6,25,11618
facebook_artist,degree_obs,0.8,6,26,11687
facebook_artist,degree_obs,0.8,6,27,11719
facebook_artist,degree_obs,0.8,6,28,11958
facebook_artist,degree_obs,0.8,6,29,12312
facebook_artist,degree_obs,0.8,6,30,12526
facebook_artist,degree_obs,0.8,7,1,1463
facebook_artist,degree_obs,0.8,7,2,2382
facebook_artist,degree_obs,0.8,7,3,3629
facebook_artist,degree_obs,0.8,7,4,4149
facebook_artist,degree_obs,0.8,7,5,5161
facebook_artist,degree_obs,0.8,7,6,5596
facebook_artist,degree_obs,0.8,7,7,6309
facebook_artist,degree_obs,0.8,7,8,6593
facebook_artist,degree_obs,0.8,7,9,6793
facebook_artist,degree_obs,0.8,7,10,7145
facebook_artist,degree_obs,0.8,7,11,7903
facebook_artist,degree_obs,0.8,7,12,8526
facebook_artist,degree_obs,0.8,7,13,8528
facebook_artist,degree_obs,0.8,7,14,8971
facebook_artist,degree_obs,0.8,7,15,9729
facebook_artist,degree_obs,0.8,7,16,10271
facebook_artist,degree_obs,0.8,7,17,10346
facebook_artist,degree_obs,0.8,7,18,10458
facebook_artist,degree_obs,0.8,7,19,10578
facebook_artist,degree_obs,0.8,7,20,10828
facebook_artist,degree_obs,0.8,7,21,11047
facebook_artist,degree_obs,0.8,7,22,11165
facebook_artist,degree_obs,0.8,7,23,11248
facebook_artist,degree_obs,0.8,7,24,11502
facebook_artist,degree_obs,0.8,7,25,11537
facebook_artist,degree_obs,0.8,7,26,11594
facebook_artist,degree_obs,0.8,7,27,11764
facebook_artist,degree_obs,0.8,7,28,11958
facebook_artist,degree_obs,0.8,7,29,12312
facebook_artist,degree_obs,0.8,7,30,12526
facebook_artist,degree_obs,0.8,8,1,1470
facebook_artist,degree_obs,0.8,8,2,2382
facebook_artist,degree_obs,0.8,8,3,3629
facebook_artist,degree_obs,0.8,8,4,4149
facebook_artist,degree_obs,0.8,8,5,5161
facebook_artist,degree_obs,0.8,8,6,5596
facebook_artist,degree_obs,0.8,8,7,5857
facebook_artist,degree_obs,0.8,8,8,6286
facebook_artist,degree_obs,0.8,8,9,7087
facebook_artist,degree_obs,0.8,8,10,7286
facebook_artist,degree_obs,0.8,8,11,7903
facebook_artist,degree_obs,0.8,8,12,8693
facebook_artist,degree_obs,0.8,8,13,9289
facebook_artist,degree_obs,0.8,8,14,9290
facebook_artist,degree_obs,0.8,8,15,9868
facebook_artist,degree_obs,0.8,8,16,9945
facebook_artist,degree_obs,0.8,8,17,10250
facebook_artist,degree_obs,0.8,8,18,10363
facebook_artist,degree_obs,0.8,8,19,10731
facebook_artist,degree_obs,0.8,8,20,10828
facebook_artist,degree_obs,0.8,8,21,10915
facebook_artist,degree_obs,0.8,8,22,11181
facebook_artist,degree_obs,0.8,8,23,11288
facebook_artist,degree_obs,0.8,8,24,11464
facebook_artist,degree_obs,0.8,8,25,11528
facebook_artist,degree_obs,0.8,8,26,11736
facebook_artist,degree_obs,0.8,8,27,11764
facebook_artist,degree_obs,0.8,8,28,11958
facebook_artist,degree_obs,0.8,8,29,12312
facebook_artist,degree_obs,0.8,8,30,12526
facebook_artist,degree_obs,0.8,9,1,1463
facebook_artist,degree_obs,0.8,9,2,2382
facebook_artist,degree_obs,0.8,9,3,3629
facebook_artist,degree_obs,0.8,9,4,4149
facebook_artist,degree_obs,0.8,9,5,5161
facebook_artist,degree_obs,0.8,9,6,5514
facebook_artist,degree_obs,0.8,9,7,5745
facebook_artist,degree_obs,0.8,9,8,6109
facebook_artist,degree_obs,0.8,9,9,6501
facebook_artist,degree_obs,0.8,9,10,7145
facebook_artist,degree_obs,0.8,9,11,7903
facebook_artist,degree_obs,0.8,9,12,8693
facebook_artist,degree_obs,0.8,9,13,9289
facebook_artist,degree_obs,0.8,9,14,9290
facebook_artist,degree_obs,0.8,9,15,9714
facebook_artist,degree_obs,0.8,9,16,10174
facebook_artist,degree_obs,0.8,9,17,10545
facebook_artist,degree_obs,0.8,9,18,10619
facebook_artist,degree_obs,0.8,9,19,10719
facebook_artist,degree_obs,0.8,9,20,10828
facebook_artist,degree_obs,0.8,9,21,11047
facebook_artist,degree_obs,0.8,9,22,11165
facebook_artist,degree_obs,0.8,9,23,11248
facebook_artist,degree_obs,0.8,9,24,11502
facebook_artist,degree_obs,0.8,9,25,11537
facebook_artist,degree_obs,0.8,9,26,11739
facebook_artist,degree_obs,0.8,9,27,11903
facebook_artist,degree_obs,0.8,9,28,11958
facebook_artist,degree_obs,0.8,9,29,12312
facebook_artist,degree_obs,0.8,9,30,12526
facebook_artist,degree_obs,0.8,10,1,1463
facebook_artist,degree_obs,0.8,10,2,2382
facebook_artist,degree_obs,0.8,10,3,3629
facebook_artist,degree_obs,0.8,10,4,4149
facebook_artist,degree_obs,0.8,10,5,5161
facebook_artist,degree_obs,0.8,10,6,5596
facebook_artist,degree_obs,0.8,10,7,5857
facebook_artist,degree_obs,0.8,10,8,6563
facebook_artist,degree_obs,0.8,10,9,6793
facebook_artist,degree_obs,0.8,10,10,7145
facebook_artist,degree_obs,0.8,10,11,7903
facebook_artist,degree_obs,0.8,10,12,8693
facebook_artist,degree_obs,0.8,10,13,9289
facebook_artist,degree_obs,0.8,10,14,9867
facebook_artist,degree_obs,0.8,10,15,9868
facebook_artist,degree_obs,0.8,10,16,10271
facebook_artist,degree_obs,0.8,10,17,10545
facebook_artist,degree_obs,0.8,10,18,10647
facebook_artist,degree_obs,0.8,10,19,10757
facebook_artist,degree_obs,0.8,10,20,10828
facebook_artist,degree_obs,0.8,10,21,10915
facebook_artist,degree_obs,0.8,10,22,11134
facebook_artist,degree_obs,0.8,10,23,11399
facebook_artist,degree_obs,0.8,10,24,11502
facebook_artist,degree_obs,0.8,10,25,11566
facebook_artist,degree_obs,0.8,10,26,11921
facebook_artist,degree_obs,0.8,10,27,12121
facebook_artist,degree_obs,0.8,10,28,12149
facebook_artist,degree_obs,0.8,10,29,12312
facebook_artist,degree_obs,0.8,10,30,12526
facebook_artist,degree_obs,0.8,11,1,1470
facebook_artist,degree_obs,0.8,11,2,2382
facebook_artist,degree_obs,0.8,11,3,3629
facebook_artist,degree_obs,0.8,11,4,4149
facebook_artist,degree_obs,0.8,11,5,5161
facebook_artist,degree_obs,0.8,11,6,5596
facebook_artist,degree_obs,0.8,11,7,5905
facebook_artist,degree_obs,0.8,11,8,6593
facebook_artist,degree_obs,0.8,11,9,6793
facebook_artist,degree_obs,0.8,11,10,7145
facebook_artist,degree_obs,0.8,11,11,7779
facebook_artist,degree_obs,0.8,11,12,8527
facebook_artist,degree_obs,0.8,11,13,9289
facebook_artist,degree_obs,0.8,11,14,9290
facebook_artist,degree_obs,0.8,11,15,9714
facebook_artist,degree_obs,0.8,11,16,10105
facebook_artist,degree_obs,0.8,11,17,10332
facebook_artist,degree_obs,0.8,11,18,10404
facebook_artist,degree_obs,0.8,11,19,10719
facebook_artist,degree_obs,0.8,11,20,10843
facebook_artist,degree_obs,0.8,11,21,10951
facebook_artist,degree_obs,0.8,11,22,11034
facebook_artist,degree_obs,0.8,11,23,11248
facebook_artist,degree_obs,0.8,11,24,11502
facebook_artist,degree_obs,0.8,11,25,11537
facebook_artist,degree_obs,0.8,11,26,11892
facebook_artist,degree_obs,0.8,11,27,12094
facebook_artist,degree_obs,0.8,11,28,12257
facebook_artist,degree_obs,0.8,11,29,12471
facebook_artist,degree_obs,0.8,11,30,12526
facebook_artist,degree_obs,0.8,12,1,1463
facebook_artist,degree_obs,0.8,12,2,2382
facebook_artist,degree_obs,0.8,12,3,2921
facebook_artist,degree_obs,0.8,12,4,4149
facebook_artist,degree_obs,0.8,12,5,5161
facebook_artist,degree_obs,0.8,12,6,5514
facebook_artist,degree_obs,0.8,12,7,5905
facebook_artist,degree_obs,0.8,12,8,6593
facebook_artist,degree_obs,0.8,12,9,6793
facebook_artist,degree_obs,0.8,12,10,7145
facebook_artist,degree_obs,0.8,12,11,7949
facebook_artist,degree_obs,0.8,12,12,8693
facebook_artist,degree_obs,0.8,12,13,9289
facebook_artist,degree_obs,0.8,12,14,9290
facebook_artist,degree_obs,0.8,12,15,9714
facebook_artist,degree_obs,0.8,12,16,10105
facebook_artist,degree_obs,0.8,12,17,10545
facebook_artist,degree_obs,0.8,12,18,10658
facebook_artist,degree_obs,0.8,12,19,10757
facebook_artist,degree_obs,0.8,12,20,10828
facebook_artist,degree_obs,0.8,12,21,10915
facebook_artist,degree_obs,0.8,12,22,11134
facebook_artist,degree_obs,0.8,12,23,11248
facebook_artist,degree_obs,0.8,12,24,11319
facebook_artist,degree_obs,0.8,12,25,11566
facebook_artist,degree_obs,0.8,12,26,11921
facebook_artist,degree_obs,0.8,12,27,12121
facebook_artist,degree_obs,0.8,12,28,12149
facebook_artist,degree_obs,0.8,12,29,12312
facebook_artist,degree_obs,0.8,12,30,12526
facebook_artist,degree_obs,0.8,13,1,1463
facebook_artist,degree_obs,0.8,13,2,2382
facebook_artist,degree_obs,0.8,13,3,3629
facebook_artist,degree_obs,0.8,13,4,4149
facebook_artist,degree_obs,0.8,13,5,5161
facebook_artist,degree_obs,0.8,13,6,5596
